,id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
8838,simmocu01,1961,1,SLN,NL,32,66,9,20,3,0,0,6.0,0.0,0.0,8,22.0,0.0,0.0,3.0,0.0,1.0
8839,snidedu01,1961,1,LAN,NL,85,233,35,69,8,3,16,56.0,1.0,1.0,29,43.0,3.0,1.0,2.0,1.0,6.0
8840,spahnwa01,1961,1,ML1,NL,39,94,13,21,7,0,4,15.0,0.0,0.0,7,33.0,0.0,1.0,2.0,2.0,1.0
8841,sturdto01,1961,2,PIT,NL,13,32,2,8,0,0,0,1.0,0.0,1.0,0,8.0,0.0,0.0,1.0,0.0,1.0
8842,tayloto02,1961,1,PHI,NL,106,400,47,100,17,3,2,26.0,11.0,5.0,29,59.0,4.0,2.0,6.0,0.0,10.0
8843,thomafr03,1961,1,CHN,NL,15,50,7,13,2,0,2,6.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,3.0
8844,thomafr03,1961,2,ML1,NL,124,423,58,120,13,3,25,67.0,2.0,4.0,29,70.0,7.0,6.0,2.0,4.0,16.0
8845,torrejo01,1961,1,ML1,NL,113,406,40,113,21,4,10,42.0,3.0,5.0,28,60.0,4.0,4.0,2.0,1.0,10.0
8846,valoel01,1961,2,PHI,NL,50,43,4,8,2,0,1,8.0,0.0,0.0,8,6.0,0.0,1.0,0.0,0.0,0.0
8847,willibi01,1961,1,CHN,NL,146,529,75,147,20,7,25,86.0,6.0,0.0,45,70.0,11.0,5.0,1.0,4.0,11.0
8848,willist02,1961,1,LAN,NL,41,78,3,13,2,0,0,5.0,0.0,0.0,7,39.0,0.0,0.0,6.0,0.0,1.0
8849,willsma01,1961,1,LAN,NL,148,613,105,173,12,10,1,31.0,35.0,15.0,59,50.0,2.0,1.0,13.0,1.0,6.0
8850,adairje01,1962,1,BAL,AL,139,538,67,153,29,4,11,48.0,7.0,7.0,27,77.0,1.0,2.0,4.0,3.0,15.0
8851,aguirha01,1962,1,DET,AL,42,75,0,2,0,0,0,1.0,0.0,0.0,1,46.0,0.0,0.0,4.0,0.0,1.0
8852,aparilu01,1962,1,CHA,AL,153,581,72,140,23,5,7,40.0,31.0,12.0,32,36.0,1.0,1.0,4.0,4.0,11.0
8853,azcuejo01,1962,1,KC1,AL,72,223,18,51,9,1,2,25.0,1.0,0.0,17,27.0,7.0,3.0,1.0,4.0,3.0
8854,barbest01,1962,1,BAL,AL,28,42,2,3,0,0,0,1.0,0.0,0.0,2,24.0,0.0,1.0,5.0,0.0,0.0
8855,berrayo01,1962,1,NYA,AL,86,232,25,52,8,0,10,35.0,0.0,1.0,24,18.0,4.0,2.0,0.0,5.0,7.0
8856,boyercl02,1962,1,NYA,AL,158,566,85,154,24,1,18,68.0,3.0,2.0,51,106.0,8.0,3.0,5.0,8.0,17.0
8857,brinked01,1962,1,WS2,AL,54,133,8,22,7,1,0,4.0,1.0,0.0,11,28.0,0.0,0.0,0.0,1.0,6.0
8858,brownha01,1962,1,BAL,AL,22,28,1,8,0,0,0,1.0,0.0,0.0,0,9.0,0.0,0.0,2.0,0.0,1.0
8859,brownha01,1962,2,NYA,AL,2,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8860,bunniji01,1962,1,DET,AL,43,95,9,23,2,1,1,5.0,0.0,0.0,1,19.0,0.0,1.0,4.0,1.0,1.0
8861,cashno01,1962,1,DET,AL,148,507,94,123,16,2,39,89.0,6.0,3.0,104,82.0,12.0,13.0,0.0,5.0,13.0
8862,cervbo01,1962,1,NYA,AL,14,17,1,2,1,0,0,0.0,0.0,0.0,2,3.0,0.0,1.0,0.0,0.0,0.0
8863,clinety01,1962,1,CLE,AL,118,375,53,93,15,5,2,28.0,5.0,4.0,28,50.0,0.0,5.0,2.0,1.0,5.0
8864,colavro01,1962,1,DET,AL,161,601,90,164,30,2,37,112.0,2.0,0.0,96,68.0,7.0,2.0,1.0,7.0,18.0
8865,donovdi01,1962,1,CLE,AL,34,89,8,16,1,0,4,9.0,0.0,0.0,7,32.0,0.0,2.0,2.0,0.0,1.0
8866,downial01,1962,1,NYA,AL,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8867,drabomo01,1962,2,KC1,AL,10,6,0,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
8868,etchean01,1962,1,BAL,AL,2,6,0,2,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
8869,fisheed02,1962,1,CHA,AL,57,46,2,6,2,1,0,2.0,0.0,0.0,2,12.0,0.0,0.0,8.0,0.0,4.0
8870,fordwh01,1962,1,NYA,AL,38,85,5,10,2,0,0,5.0,1.0,0.0,8,22.0,0.0,1.0,3.0,2.0,0.0
8871,fornimi01,1962,1,BOS,AL,42,16,1,3,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,1.0
8872,foxne01,1962,1,CHA,AL,157,621,79,166,27,7,2,54.0,1.0,2.0,38,12.0,0.0,7.0,13.0,5.0,13.0
8873,francti01,1962,1,CLE,AL,158,621,82,169,28,5,14,70.0,3.0,2.0,47,74.0,3.0,7.0,8.0,7.0,8.0
8874,fregoji01,1962,1,LAA,AL,58,175,15,51,3,4,3,23.0,2.0,1.0,18,27.0,1.0,0.0,2.0,1.0,4.0
8875,grantmu01,1962,1,CLE,AL,30,53,4,8,3,0,0,3.0,0.0,0.0,2,18.0,0.0,0.0,1.0,0.0,0.0
8876,greenle01,1962,1,MIN,AL,158,619,97,168,33,3,14,63.0,8.0,4.0,88,36.0,2.0,8.0,4.0,5.0,8.0
8877,halldi01,1962,1,BAL,AL,44,24,3,4,1,0,0,1.0,0.0,0.0,4,9.0,0.0,0.0,2.0,0.0,0.0
8878,hamnegr01,1962,1,KC1,AL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8879,hansero02,1962,1,BAL,AL,71,196,12,34,7,0,3,17.0,0.0,1.0,30,36.0,3.0,2.0,1.0,0.0,8.0
8880,heldwo01,1962,1,CLE,AL,139,466,55,116,12,2,19,58.0,5.0,1.0,73,107.0,5.0,11.0,3.0,2.0,13.0
8881,herbera01,1962,1,CHA,AL,35,82,6,16,5,0,2,9.0,0.0,0.0,5,16.0,0.0,1.0,3.0,1.0,2.0
8882,hoeftbi01,1962,1,BAL,AL,57,19,5,3,2,0,0,1.0,0.0,0.0,7,7.0,0.0,0.0,1.0,0.0,1.0
8883,howarel01,1962,1,NYA,AL,136,494,63,138,23,5,21,91.0,1.0,1.0,31,76.0,1.0,1.0,3.0,9.0,20.0
8884,johnsde01,1962,1,KC1,AL,17,19,1,2,1,0,0,0.0,0.0,0.0,3,8.0,0.0,0.0,0.0,0.0,1.0
8885,kaatji01,1962,1,MIN,AL,48,100,9,18,3,1,1,10.0,0.0,0.0,8,40.0,0.0,0.0,0.0,1.0,0.0
8886,kalinal01,1962,1,DET,AL,100,398,78,121,16,6,29,94.0,4.0,0.0,47,39.0,3.0,1.0,2.0,4.0,17.0
8887,killeha01,1962,1,MIN,AL,155,552,85,134,21,1,48,126.0,1.0,2.0,106,142.0,6.0,4.0,0.0,4.0,14.0
8888,kirkped01,1962,1,LAA,AL,3,6,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
8889,klinero01,1962,1,DET,AL,36,16,1,2,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0
8890,landrho01,1962,2,BAL,AL,60,167,18,37,4,1,4,17.0,0.0,0.0,19,9.0,1.0,1.0,0.0,2.0,4.0
8891,laryfr01,1962,1,DET,AL,22,24,3,4,0,1,0,1.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,0.0
8892,lauch01,1962,1,BAL,AL,81,197,21,58,11,2,6,37.0,1.0,0.0,7,11.0,1.0,1.0,1.0,2.0,3.0
8893,lollash01,1962,1,CHA,AL,84,220,17,59,12,0,2,26.0,1.0,0.0,32,23.0,9.0,3.0,1.0,0.0,5.0
8894,mantlmi01,1962,1,NYA,AL,123,377,96,121,15,1,30,89.0,9.0,0.0,122,78.0,9.0,1.0,0.0,2.0,4.0
8895,maxwech01,1962,1,DET,AL,30,67,5,13,2,0,1,9.0,0.0,0.0,8,10.0,1.0,0.0,0.0,2.0,1.0
8896,maxwech01,1962,2,CHA,AL,69,206,30,61,8,3,9,43.0,0.0,0.0,34,32.0,3.0,0.0,1.0,1.0,4.0
8897,mcauldi01,1962,1,DET,AL,139,471,50,124,20,5,12,63.0,4.0,2.0,64,76.0,3.0,0.0,0.0,4.0,11.0
8898,mcdowsa01,1962,1,CLE,AL,25,26,1,4,0,0,0,1.0,0.0,0.0,0,13.0,0.0,0.0,1.0,0.0,0.0
8899,minchdo01,1962,1,MIN,AL,86,121,20,29,1,1,9,29.0,0.0,0.0,34,24.0,3.0,0.0,2.0,0.0,4.0
8900,niemabo01,1962,1,CLE,AL,2,1,0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0
8901,normafr01,1962,1,KC1,AL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8902,nuxhajo01,1962,1,LAA,AL,5,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8903,olivato01,1962,1,MIN,AL,9,9,3,4,1,0,0,3.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0
8904,osteecl01,1962,1,WS2,AL,37,48,3,10,1,1,0,2.0,0.0,0.0,0,10.0,0.0,0.0,1.0,0.0,0.0
8905,pappami01,1962,1,BAL,AL,35,69,5,6,1,0,4,8.0,0.0,0.0,1,41.0,0.0,0.0,3.0,2.0,2.0
8906,pascuca02,1962,1,MIN,AL,34,97,9,26,4,0,2,19.0,0.0,0.0,6,8.0,0.0,0.0,0.0,0.0,3.0
8907,penaor01,1962,1,KC1,AL,13,31,2,5,0,0,0,4.0,0.0,0.0,2,19.0,0.0,0.0,0.0,1.0,2.0
8908,perryji01,1962,1,CLE,AL,35,60,8,11,1,0,0,0.0,0.0,0.0,2,8.0,0.0,0.0,7.0,0.0,2.0
8909,phillda01,1962,1,BOS,AL,38,42,3,6,2,0,0,4.0,0.0,0.0,5,3.0,0.0,1.0,0.0,0.0,5.0
8910,piersji01,1962,1,WS2,AL,135,471,38,115,20,4,4,31.0,12.0,7.0,39,53.0,3.0,0.0,4.0,1.0,12.0
8911,pizarju01,1962,1,CHA,AL,37,69,10,11,1,0,0,5.0,0.0,1.0,4,17.0,0.0,0.0,3.0,1.0,0.0
8912,powelbo01,1962,1,BAL,AL,124,400,44,97,13,2,15,53.0,1.0,1.0,38,79.0,5.0,2.0,0.0,1.0,14.0
8913,powervi01,1962,1,MIN,AL,144,611,80,177,28,2,16,63.0,7.0,1.0,22,35.0,0.0,3.0,11.0,3.0,14.0
8914,ramospe01,1962,1,CLE,AL,39,68,6,10,3,0,3,8.0,0.0,0.0,1,29.0,0.0,1.0,2.0,0.0,2.0
8915,reganph01,1962,1,DET,AL,35,63,4,13,2,0,0,6.0,0.0,0.0,2,22.0,0.0,0.0,4.0,0.0,0.0
8916,roberro01,1962,1,BAL,AL,27,52,3,10,1,0,0,2.0,0.0,0.0,5,13.0,0.0,1.0,7.0,1.0,1.0
8917,robinbr01,1962,1,BAL,AL,162,634,77,192,29,9,23,86.0,3.0,1.0,42,70.0,3.0,1.0,10.0,10.0,18.0
8918,seguidi01,1962,1,KC1,AL,37,34,3,8,1,0,1,2.0,0.0,0.0,1,15.0,0.0,0.0,1.0,0.0,0.0
8919,skowrbi01,1962,1,NYA,AL,140,478,63,129,16,6,23,80.0,0.0,1.0,36,99.0,4.0,5.0,1.0,4.0,13.0
8920,terryra01,1962,1,NYA,AL,43,106,6,20,0,0,0,7.0,0.0,0.0,2,27.0,0.0,2.0,11.0,0.0,1.0
8921,thomage01,1962,1,LAA,AL,56,181,13,43,10,2,4,12.0,0.0,0.0,21,37.0,0.0,1.0,0.0,0.0,3.0
8922,wertzvi01,1962,1,DET,AL,74,105,7,34,2,0,5,18.0,0.0,0.0,5,13.0,0.0,1.0,0.0,1.0,1.0
8923,wilheho01,1962,1,BAL,AL,52,16,1,2,0,0,0,0.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,0.0
8924,willidi02,1962,1,BAL,AL,82,178,20,44,7,1,1,18.0,0.0,0.0,14,26.0,0.0,1.0,2.0,2.0,8.0
8925,woodlge01,1962,1,WS2,AL,44,107,19,30,4,0,5,16.0,1.0,0.0,24,5.0,4.0,2.0,1.0,0.0,1.0
8926,woodwi01,1962,1,BOS,AL,1,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
8927,wynnea01,1962,1,CHA,AL,27,54,5,7,1,0,0,2.0,0.0,0.0,7,17.0,0.0,0.0,2.0,0.0,0.0
8928,yastrca01,1962,1,BOS,AL,160,646,99,191,43,6,19,94.0,7.0,4.0,66,82.0,7.0,3.0,2.0,2.0,27.0
8929,yosted01,1962,1,LAA,AL,52,104,22,25,9,1,0,10.0,0.0,2.0,30,21.0,0.0,1.0,0.0,1.0,3.0
8930,aaronha01,1962,1,ML1,NL,156,592,127,191,28,6,45,128.0,15.0,7.0,66,73.0,14.0,3.0,0.0,6.0,14.0
8931,adcocjo01,1962,1,ML1,NL,121,391,48,97,12,1,29,78.0,2.0,0.0,50,91.0,8.0,1.0,2.0,3.0,18.0
8932,aloufe01,1962,1,SFN,NL,154,561,96,177,30,3,25,98.0,10.0,7.0,33,66.0,2.0,5.0,2.0,5.0,4.0
8933,alouma01,1962,1,SFN,NL,78,195,28,57,8,1,3,14.0,3.0,1.0,14,17.0,0.0,3.0,1.0,0.0,3.0
8934,ashburi01,1962,1,NYN,NL,135,389,60,119,7,3,7,28.0,12.0,7.0,81,39.0,2.0,0.0,1.0,2.0,4.0
8935,bailebo01,1962,1,PIT,NL,14,42,6,7,2,1,0,6.0,1.0,1.0,6,10.0,0.0,0.0,2.0,0.0,0.0
8936,baileed01,1962,1,SFN,NL,96,254,32,59,9,1,17,45.0,1.0,1.0,42,42.0,5.0,6.0,0.0,3.0,6.0
8937,bankser01,1962,1,CHN,NL,154,610,87,164,20,6,37,104.0,5.0,1.0,30,71.0,3.0,7.0,0.0,10.0,19.0
8938,bellgu01,1962,1,NYN,NL,30,101,8,15,2,0,1,6.0,0.0,1.0,10,7.0,0.0,0.0,2.0,2.0,2.0
8939,bellgu01,1962,2,ML1,NL,79,214,28,61,11,3,5,24.0,0.0,0.0,12,17.0,2.0,0.0,1.0,1.0,3.0
8940,blasido01,1962,1,CIN,NL,141,494,77,139,9,7,2,35.0,4.0,3.0,63,44.0,2.0,2.0,9.0,2.0,4.0
8941,boyerke01,1962,1,SLN,NL,160,611,92,178,27,5,24,98.0,12.0,7.0,75,104.0,7.0,1.0,2.0,2.0,15.0
8942,breweji01,1962,1,CHN,NL,6,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8943,brocklo01,1962,1,CHN,NL,123,434,73,114,24,7,9,35.0,16.0,7.0,35,96.0,4.0,3.0,0.0,5.0,5.0
8944,brunege01,1962,1,HOU,NL,17,17,2,1,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,1.0,0.0,0.0
8945,buhlbo01,1962,1,ML1,NL,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
8946,buhlbo01,1962,2,CHN,NL,34,69,2,0,0,0,0,1.0,1.0,1.0,6,35.0,0.0,1.0,7.0,1.0,0.0
8947,burdele01,1962,1,ML1,NL,39,51,6,9,0,0,0,1.0,0.0,0.0,1,17.0,0.0,1.0,2.0,0.0,1.0
8948,burgesm01,1962,1,PIT,NL,103,360,38,118,19,2,13,61.0,0.0,1.0,31,19.0,9.0,0.0,2.0,6.0,6.0
8949,busbyji01,1962,1,HOU,NL,15,11,2,2,0,0,0,1.0,0.0,1.0,2,3.0,0.0,0.0,0.0,0.0,0.0
8950,callijo01,1962,1,PHI,NL,157,603,107,181,26,10,23,83.0,10.0,3.0,54,96.0,1.0,6.0,8.0,1.0,8.0
8951,cardele01,1962,1,CIN,NL,153,589,77,173,31,4,10,60.0,2.0,5.0,39,99.0,4.0,5.0,10.0,4.0,17.0
8952,cardwdo01,1962,1,CHN,NL,41,61,2,9,0,1,0,3.0,0.0,0.0,4,27.0,0.0,0.0,4.0,0.0,2.0
8953,cepedor01,1962,1,SFN,NL,162,625,105,191,26,1,35,114.0,10.0,4.0,37,97.0,8.0,6.0,1.0,7.0,16.0
8954,cervbo01,1962,2,HOU,NL,19,31,2,7,0,0,2,3.0,0.0,0.0,2,10.0,0.0,0.0,0.0,0.0,2.0
8955,clemero01,1962,1,PIT,NL,144,538,95,168,28,9,10,74.0,6.0,4.0,35,73.0,9.0,1.0,1.0,6.0,18.0
8956,covinwe01,1962,1,PHI,NL,116,304,36,86,12,1,9,44.0,0.0,0.0,19,44.0,1.0,2.0,1.0,5.0,9.0
8957,crandde01,1962,1,ML1,NL,107,350,35,104,12,3,8,45.0,3.0,4.0,27,24.0,2.0,2.0,6.0,3.0,16.0
8958,davisto02,1962,1,LAN,NL,163,665,120,230,27,9,27,153.0,18.0,6.0,33,65.0,6.0,2.0,3.0,8.0,17.0
8959,daviswi02,1962,1,LAN,NL,157,600,103,171,18,10,21,85.0,32.0,7.0,42,72.0,10.0,6.0,10.0,8.0,14.0
8960,drabomo01,1962,1,CIN,NL,23,17,0,0,0,0,0,0.0,0.0,0.0,1,14.0,0.0,0.0,1.0,0.0,0.0
8961,ellswdi01,1962,1,CHN,NL,37,62,5,7,1,0,0,2.0,0.0,0.0,14,28.0,0.0,0.0,2.0,0.0,0.0
8962,facero01,1962,1,PIT,NL,63,12,1,1,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
8963,fairlro01,1962,1,LAN,NL,147,460,80,128,15,7,14,71.0,1.0,1.0,75,59.0,6.0,3.0,11.0,6.0,10.0
8964,farretu01,1962,1,HOU,NL,43,78,3,14,1,0,2,3.0,0.0,0.0,0,28.0,0.0,1.0,3.0,0.0,1.0
8965,floodcu01,1962,1,SLN,NL,151,635,99,188,30,5,12,70.0,8.0,6.0,42,57.0,0.0,10.0,8.0,6.0,11.0
8966,foileha01,1962,1,CIN,NL,43,131,17,36,6,1,7,25.0,0.0,0.0,13,39.0,3.0,0.0,1.0,0.0,2.0
8967,freesge02,1962,1,CIN,NL,18,42,2,6,1,0,0,1.0,0.0,0.0,6,8.0,2.0,0.0,0.0,0.0,2.0
8968,frienbo01,1962,1,PIT,NL,39,91,3,11,2,0,0,5.0,0.0,0.0,0,31.0,0.0,0.0,8.0,0.0,1.0
8969,gibbojo01,1962,1,PIT,NL,19,17,0,3,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0
8970,gibsobo01,1962,1,SLN,NL,42,76,11,20,0,0,2,5.0,0.0,0.0,4,28.0,0.0,3.0,6.0,1.0,1.0
8971,ginsbjo01,1962,1,NYN,NL,2,5,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
8972,giustda01,1962,1,HOU,NL,26,24,3,7,1,0,0,1.0,0.0,0.0,2,7.0,0.0,0.0,1.0,0.0,1.0
8973,gonzato01,1962,1,PHI,NL,118,437,76,132,16,4,20,63.0,17.0,8.0,40,82.0,5.0,9.0,2.0,2.0,8.0
8974,goodmbi01,1962,1,HOU,NL,82,161,12,41,4,1,0,10.0,0.0,0.0,12,11.0,2.0,0.0,1.0,0.0,6.0
8975,groatdi01,1962,1,PIT,NL,161,678,76,199,34,3,2,61.0,2.0,1.0,31,61.0,1.0,3.0,5.0,6.0,14.0
8976,haddiha01,1962,1,PIT,NL,28,52,9,13,3,1,1,5.0,0.0,0.0,1,11.0,0.0,0.0,0.0,1.0,1.0
8977,harpeto01,1962,1,CIN,NL,6,23,1,4,0,0,0,1.0,1.0,0.0,2,6.0,0.0,0.0,0.0,0.0,1.0
8978,henrybi01,1962,1,CIN,NL,40,3,0,1,0,0,0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
8979,hodgegi01,1962,1,NYN,NL,54,127,15,32,1,0,9,17.0,0.0,0.0,15,27.0,1.0,0.0,0.0,0.0,4.0
8980,howarfr01,1962,1,LAN,NL,141,493,80,146,25,6,31,119.0,1.0,0.0,39,108.0,10.0,1.0,1.0,4.0,18.0
8981,jacksla01,1962,1,SLN,NL,36,89,10,15,3,1,0,4.0,0.0,0.0,7,20.0,0.0,2.0,5.0,0.0,0.0
8982,johnske02,1962,1,HOU,NL,33,52,1,4,1,0,0,3.0,0.0,0.0,1,24.0,0.0,0.0,9.0,0.0,2.0
8983,klippjo01,1962,1,CIN,NL,40,24,2,3,0,0,1,1.0,0.0,0.0,2,14.0,0.0,0.0,1.0,0.0,0.0
8984,kraneed01,1962,1,NYN,NL,3,6,0,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
8985,kuennha01,1962,1,SFN,NL,130,487,73,148,23,5,10,68.0,3.0,6.0,49,37.0,3.0,1.0,6.0,5.0,9.0
8986,labincl01,1962,1,NYN,NL,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
8987,landrho01,1962,1,NYN,NL,23,45,6,13,3,0,1,7.0,0.0,0.0,8,3.0,0.0,0.0,0.0,1.0,0.0
8988,larsedo01,1962,1,SFN,NL,52,25,3,5,0,1,0,1.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,0.0
8989,lawve01,1962,1,PIT,NL,23,45,6,14,4,1,0,5.0,0.0,0.0,1,7.0,0.0,0.0,7.0,2.0,0.0
8990,maricju01,1962,1,SFN,NL,38,89,13,21,1,0,0,10.0,0.0,0.0,4,19.0,0.0,0.0,7.0,1.0,1.0
8991,matheed01,1962,1,ML1,NL,152,536,106,142,25,6,29,90.0,4.0,2.0,101,90.0,7.0,2.0,0.0,4.0,11.0
8992,maxvida01,1962,1,SLN,NL,79,189,20,42,3,1,1,18.0,1.0,2.0,17,39.0,2.0,1.0,4.0,2.0,2.0
8993,mayele01,1962,1,ML1,NL,99,349,40,85,10,0,10,41.0,9.0,3.0,25,58.0,2.0,1.0,0.0,3.0,2.0
8994,mayswi01,1962,1,SFN,NL,162,621,130,189,36,5,49,141.0,18.0,2.0,78,85.0,11.0,4.0,0.0,3.0,19.0
8995,mazerbi01,1962,1,PIT,NL,159,572,55,155,24,9,14,81.0,0.0,3.0,37,47.0,16.0,2.0,2.0,4.0,15.0
8996,mccormi03,1962,1,SFN,NL,29,28,3,3,0,0,1,1.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0
8997,mccovwi01,1962,1,SFN,NL,91,229,41,67,6,1,20,54.0,3.0,3.0,29,35.0,1.0,0.0,0.0,3.0,6.0
8998,mcdanli01,1962,1,SLN,NL,55,21,1,2,0,0,0,1.0,0.0,0.0,1,11.0,0.0,1.0,1.0,0.0,0.0
8999,mclisca01,1962,1,PHI,NL,32,51,2,4,1,0,0,0.0,0.0,0.0,5,24.0,0.0,0.0,1.0,0.0,2.0
9000,mcmahdo02,1962,1,ML1,NL,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
9001,mcmahdo02,1962,2,HOU,NL,51,12,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0
9002,mcmilro01,1962,1,ML1,NL,137,468,66,115,13,0,12,41.0,2.0,2.0,60,53.0,0.0,5.0,9.0,2.0,14.0
9003,mcmulke01,1962,1,LAN,NL,6,11,0,3,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0
9004,millebo04,1962,1,NYN,NL,40,41,2,5,0,1,0,0.0,0.0,0.0,1,17.0,0.0,0.0,2.0,0.0,0.0
9005,millest01,1962,1,SFN,NL,60,16,2,2,0,0,0,1.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0
9006,minosmi01,1962,1,SLN,NL,39,97,14,19,5,0,1,10.0,4.0,0.0,7,17.0,0.0,3.0,1.0,0.0,1.0
9007,motama01,1962,1,SFN,NL,47,74,9,13,1,0,0,9.0,3.0,2.0,7,8.0,0.0,1.0,1.0,1.0,3.0
9008,musiast01,1962,1,SLN,NL,135,433,57,143,18,1,19,82.0,3.0,0.0,64,46.0,4.0,3.0,0.0,5.0,13.0
9009,niemabo01,1962,2,SFN,NL,30,30,1,9,2,0,1,3.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0
9010,nuxhajo01,1962,2,CIN,NL,12,26,3,7,1,0,1,5.0,0.0,0.0,0,3.0,0.0,1.0,3.0,0.0,0.0
9011,paganjo01,1962,1,SFN,NL,164,580,73,150,25,6,7,57.0,13.0,9.0,47,77.0,4.0,1.0,10.0,6.0,15.0
9012,perraro01,1962,1,LAN,NL,70,14,0,1,0,0,0,0.0,0.0,0.0,1,8.0,0.0,0.0,1.0,0.0,0.0
9013,perryga01,1962,1,SFN,NL,13,13,0,3,0,0,0,1.0,0.0,0.0,0,4.0,0.0,0.0,2.0,0.0,0.0
9014,piercbi02,1962,1,SFN,NL,30,56,3,12,0,0,0,5.0,0.0,0.0,3,12.0,0.0,0.0,7.0,0.0,1.0
9015,pinsova01,1962,1,CIN,NL,155,619,107,181,31,7,23,100.0,26.0,8.0,45,68.0,7.0,4.0,0.0,7.0,12.0
9016,podrejo01,1962,1,LAN,NL,40,88,6,14,2,0,1,5.0,0.0,0.0,2,8.0,0.0,1.0,5.0,0.0,1.0
9017,postwa01,1962,1,CIN,NL,109,285,43,75,10,3,17,62.0,1.0,0.0,32,67.0,2.0,2.0,1.0,1.0,8.0
9018,richepe01,1962,1,LAN,NL,19,25,0,2,0,0,0,0.0,0.0,0.0,1,9.0,0.0,0.0,1.0,0.0,0.0
9019,robinfr02,1962,1,CIN,NL,162,609,134,208,51,2,39,136.0,18.0,9.0,76,62.0,16.0,11.0,0.0,5.0,13.0
9020,rojasco01,1962,1,CIN,NL,39,86,9,19,2,0,0,6.0,1.0,1.0,9,4.0,1.0,1.0,1.0,0.0,3.0
9021,sadecra01,1962,1,SLN,NL,24,37,4,3,0,0,1,1.0,0.0,0.0,0,6.0,0.0,0.0,2.0,0.0,0.0
9022,santoro01,1962,1,CHN,NL,162,604,44,137,20,4,17,83.0,4.0,1.0,65,94.0,5.0,2.0,3.0,5.0,17.0
9023,schoere01,1962,1,SLN,NL,98,143,21,43,4,0,2,12.0,0.0,0.0,9,12.0,2.0,1.0,0.0,0.0,6.0
9024,schofdi01,1962,1,PIT,NL,54,104,19,30,3,0,2,10.0,0.0,1.0,17,22.0,0.0,0.0,0.0,2.0,0.0
9025,shantbo01,1962,1,HOU,NL,7,8,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0
9026,shantbo01,1962,2,SLN,NL,28,13,0,2,0,0,0,2.0,0.0,0.0,0,7.0,0.0,0.0,0.0,1.0,0.0
9027,shawbo01,1962,1,ML1,NL,38,73,2,10,0,0,0,2.0,1.0,0.0,8,27.0,0.0,1.0,1.0,0.0,2.0
9028,shortch02,1962,1,PHI,NL,48,36,2,8,2,0,0,2.0,0.0,0.0,0,3.0,0.0,0.0,4.0,1.0,0.0
